Sample #,Relative Time[s],Flow [ml/min]
456,0.4524,-0.002
457,0.4532,-0.002
458,0.4541,-0.012
459,0.455,-0.002
460,0.4558,-0.014
461,0.4567,-0.014
462,0.4575,-0.012
463,0.4584,-0.012
464,0.4593,0.01
465,0.4601,0.01
466,0.461,-0.002
467,0.4618,-0.002
468,0.4627,-0.002
469,0.4635,-0.002
470,0.4646,0.01
471,0.4656,0.02
472,0.4666,0.02
473,0.4676,-0.002
474,0.4686,-0.002
475,0.4696,-0.002
476,0.4707,0.01
477,0.4717,-0.002
478,0.4727,0.01
479,0.4737,-0.002
480,0.4747,-0.002
481,0.4757,-0.002
482,0.4767,-0.002
483,0.4778,-0.002
484,0.4788,0.01
485,0.4798,-0.002
486,0.4808,-0.002
487,0.4818,0.01
488,0.4828,-0.012
489,0.4838,0.01
490,0.4849,-0.002
491,0.4859,0.02
492,0.4869,-0.002
493,0.4879,-0.014
494,0.4889,-0.002
495,0.4899,-0.014
496,0.4909,-0.002
497,0.492,0.01
498,0.493,0.01
499,0.494,0.02
500,0.495,0.02
501,0.496,-0.002
502,0.497,0.01
503,0.4981,0.01
504,0.4991,-0.002
505,0.5001,0.02
506,0.5011,-0.002
507,0.5021,0.01
508,0.5031,-0.002
509,0.5041,-0.002
510,0.5052,-0.002
511,0.5062,0.01
512,0.5072,0.01
513,0.5082,0.01
514,0.5092,-0.012
515,0.5102,0.01
516,0.5112,0.01
517,0.5123,-0.002
518,0.5133,-0.002
519,0.5143,0.01
520,0.5153,0.02
521,0.5163,-0.014
522,0.5173,0.01
523,0.5184,0.02
524,0.5194,-0.012
525,0.5204,-0.002
526,0.5214,-0.002
527,0.5224,0.02
528,0.5234,-0.012
529,0.5244,-0.002
530,0.5255,-0.002
531,0.5265,-0.024
532,0.5275,-0.002
533,0.5285,-0.002
534,0.5295,0.01
535,0.5305,0.01
536,0.5315,0.02
537,0.5326,-0.002
538,0.5335,0.01
539,0.5344,0.01
540,0.5353,-0.002
541,0.5362,-0.012
542,0.5371,0.01
543,0.538,0.01
544,0.5389,-0.002
545,0.5398,-0.002
546,0.5407,-0.002
547,0.5416,0.02
548,0.5425,-0.002
549,0.5434,0.02
550,0.5444,0.01
551,0.5453,-0.002
552,0.5462,-0.002
553,0.5471,0.01
554,0.548,-0.002
555,0.5489,0.01
556,0.5498,-0.002
557,0.5507,-0.002
558,0.5516,0.01
559,0.5525,-0.002
560,0.5534,-0.012
561,0.5543,-0.012
562,0.5552,0.01
563,0.5561,0.01
564,0.5571,0.01
565,0.558,-0.002
566,0.5589,-0.002
567,0.5598,-0.012
568,0.5607,0.01
569,0.5616,0.01
570,0.5625,-0.002
571,0.5634,0.01
572,0.5643,0.01
573,0.5652,-0.014
574,0.5661,0.01
575,0.567,-0.002
576,0.5679,-0.002
577,0.5688,0.01
578,0.5697,0.01
579,0.5707,-0.002
580,0.5716,0.01
581,0.5725,-0.014
582,0.5734,0.01
583,0.5743,0.02
584,0.5752,0.01
585,0.5763,-0.002
586,0.5773,0.01
587,0.5784,-0.002
588,0.5794,0.01
589,0.5805,0.02
590,0.5816,0.01
591,0.5826,-0.002
592,0.5837,-0.012
593,0.5848,-0.002
594,0.5858,0.01
595,0.5869,0.01
596,0.588,0.01
597,0.589,-0.002
598,0.5901,0.02
599,0.5912,0.01
600,0.5922,0.01
601,0.5933,-0.002
602,0.5944,0.01
603,0.5954,-0.002
604,0.5965,-0.002
605,0.5975,-0.002
606,0.5986,-0.002
607,0.5997,-0.002
608,0.6007,0.01
609,0.6018,0.01
610,0.6029,0.02
611,0.6039,-0.002
612,0.605,0.02
613,0.6061,-0.002
614,0.6071,-0.002
615,0.6082,0.02
616,0.6093,0.01
617,0.6103,-0.002
618,0.6114,-0.002
619,0.6125,-0.002
620,0.6135,0.02
621,0.6146,0.01
622,0.6156,-0.002
623,0.6167,-0.012
624,0.6178,0.02
625,0.6188,0.01
626,0.6199,-0.002
627,0.621,0.01
628,0.622,-0.012
629,0.6231,0.02
630,0.6242,0.02
631,0.6252,-0.002
632,0.6263,-0.002
633,0.6274,0.01
634,0.6284,-0.012
635,0.6295,-0.012
636,0.6306,0.02
637,0.6316,-0.002
638,0.6327,-0.024
639,0.6337,-0.014
640,0.6348,0.01
641,0.6359,-0.002
642,0.6369,0.02
643,0.638,0.01
644,0.6391,0.01
645,0.6399,-0.002
646,0.6408,0.01
647,0.6416,-0.002
648,0.6425,0.01
649,0.6434,-0.002
650,0.6442,0.032
651,0.6451,-0.002
652,0.6459,-0.002
653,0.6468,0.02
654,0.6476,0.01
655,0.6485,0.01
656,0.6494,-0.002
657,0.6502,-0.002
658,0.6511,0.01
659,0.6519,0.01
660,0.6528,0.01
661,0.6536,0.01
662,0.6545,-0.002
663,0.6554,0.01
664,0.6562,0.02
665,0.6571,-0.002
666,0.6579,0.02
667,0.6588,-0.002
668,0.6596,-0.002
669,0.6605,0.01
670,0.6614,0.01
671,0.6622,0.02
672,0.6631,-0.002
673,0.6639,-0.002
674,0.6648,0.01
675,0.6656,0.02
676,0.6665,-0.002
677,0.6674,-0.002
678,0.6682,-0.002
679,0.6691,-0.002
680,0.6699,0.01
681,0.6708,-0.002
682,0.6716,0.01
683,0.6725,-0.002
684,0.6734,0.02
685,0.6742,0.01
