Sample #,Relative Time[s],Flow [ml/min]
848,0.8333,-2.182
849,0.8343,-2.102
850,0.8353,-2.102
851,0.8363,-1.958
852,0.8372,-2.102
853,0.8382,-2.102
854,0.8392,-2.022
855,0.8402,-2.022
856,0.8411,-1.958
857,0.8421,-1.942
858,0.8431,-1.942
859,0.8441,-2.038
860,0.845,-2.022
861,0.846,-2.022
862,0.847,-2.182
863,0.848,-2.262
864,0.8489,-2.568
865,0.8499,-2.67
866,0.8509,-3.174
867,0.8519,-3.048
868,0.8528,-3.192
869,0.8538,-3.6
870,0.8548,-3.76
871,0.8558,-3.742
872,0.8567,-4.404
873,0.8577,-4.564
874,0.8587,-4.38
875,0.8597,-4.564
876,0.8607,-4.93
877,0.8617,-4.772
878,0.8627,-4.93
879,0.8637,-4.93
880,0.8648,-4.746
881,0.8658,-4.746
882,0.8668,-4.564
883,0.8678,-4.746
884,0.8689,-4.586
885,0.8699,-4.062
886,0.8709,-4.38
887,0.8719,-4.06
888,0.873,-4.38
889,0.874,-4.062
890,0.875,-4.22
891,0.876,-4.746
892,0.8771,-4.564
893,0.8781,-4.746
894,0.8791,-4.404
895,0.8801,-4.746
896,0.8811,-4.93
897,0.8822,-5.112
898,0.8832,-4.93
899,0.8842,-5.326
900,0.8852,-5.326
901,0.8863,-5.326
902,0.8873,-5.54
903,0.8883,-5.54
904,0.8893,-5.54
905,0.8904,-5.54
906,0.8914,-5.966
907,0.8924,-5.326
908,0.8934,-4.93
909,0.8945,-4.564
910,0.8955,-4.746
911,0.8965,-4.404
912,0.8975,-4.564
913,0.8986,-4.38
914,0.8996,-4.22
915,0.9006,-3.902
916,0.9016,-4.062
917,0.9027,-3.902
918,0.9037,-4.564
919,0.9047,-4.564
920,0.9057,-4.588
921,0.9066,-5.144
922,0.9076,-5.356
923,0.9086,-5.54
924,0.9096,-5.966
925,0.9106,-6.482
926,0.9116,-7.318
927,0.9126,-7.962
928,0.9136,-9.494
929,0.9146,-10.374
930,0.9156,-12.928
931,0.9166,-13.486
932,0.9176,-14.046
933,0.9186,-14.046
934,0.9196,-16.078
935,0.9206,-15.402
936,0.9216,-17.588
937,0.9226,-16.078
938,0.9236,-18.422
939,0.9246,-17.588
940,0.9256,-17.588
941,0.9265,-17.588
942,0.9275,-17.588
943,0.9285,-18.422
944,0.9295,-18.422
945,0.9305,-18.42
946,0.9315,-20.086
947,0.9325,-21.114
948,0.9335,-23.166
949,0.9345,-25.474
950,0.9355,-26.76
951,0.9365,-28.044
952,0.9375,-30.95
953,0.9385,-34.192
954,0.9395,-37.922
955,0.9405,-42.138
956,0.9415,-47.22
957,0.9425,-50.194
958,0.9435,-60.57
959,0.9445,-56.14
960,0.9454,-65
961,0.9464,-56.14
962,0.9474,-65
963,0.9485,-65
964,0.9495,-65
965,0.9506,-65
966,0.9516,-65
967,0.9526,-65
968,0.9537,-65
969,0.9547,-65
970,0.9558,-65
971,0.9568,-65
972,0.9579,-65
973,0.9589,-65
974,0.9599,-65
975,0.961,-65
976,0.962,-65
977,0.9631,-65
978,0.9641,-62.786
979,0.9651,-60.572
980,0.9662,-58.356
981,0.9672,-47.22
982,0.9683,-53.168
983,0.9693,-47.22
984,0.9704,-42.138
985,0.9714,-42.138
986,0.9724,-40.03
987,0.9735,-34.192
988,0.9745,-29.328
989,0.9756,-29.328
990,0.9766,-28.044
991,0.9776,-24.19
992,0.9787,-22.14
993,0.9797,-19.254
994,0.9808,-17.588
995,0.9818,-14.164
996,0.9829,-10.852
997,0.9839,-7.962
998,0.9849,-6.74
999,0.986,-5.754
1000,0.987,-4.564
1001,0.9881,-3.618
1002,0.9891,-2.922
1003,0.9902,-2.364
1004,0.9911,-1.81
1005,0.9921,-1.5
1006,0.9931,-1.158
1007,0.9941,-1.046
1008,0.9951,-0.84
1009,0.9961,-0.89
1010,0.9971,-0.72
1011,0.9981,-0.686
1012,0.9991,-0.686
1013,1.0001,-0.79
1014,1.0011,-0.84
1015,1.0021,-0.89
1016,1.0031,-1.158
1017,1.0041,-1.214
1018,1.0051,-1.5
1019,1.0061,-1.89
1020,1.007,-1.942
1021,1.008,-2.386
1022,1.009,-2.922
1023,1.01,-3.458
1024,1.011,-3.902
1025,1.012,-4.38
1026,1.013,-4.93
1027,1.014,-5.326
1028,1.015,-6.054
1029,1.016,-6.224
1030,1.017,-6.74
1031,1.018,-7.318
1032,1.019,-6.996
1033,1.02,-7.64
1034,1.021,-7.64
1035,1.022,-8.284
1036,1.0229,-7.64
1037,1.0239,-7.962
1038,1.0249,-7.64
1039,1.0259,-7.318
1040,1.0269,-7.962
1041,1.0279,-7.962
1042,1.0289,-7.64
1043,1.0299,-7.962
1044,1.0309,-7.962
1045,1.0319,-8.366
1046,1.0329,-8.284
1047,1.0339,-8.688
1048,1.0349,-8.688
1049,1.0359,-8.688
1050,1.0369,-8.688
1051,1.0379,-8.688
1052,1.0389,-8.688
1053,1.0399,-9.568
1054,1.0409,-9.494
1055,1.0419,-10.374
1056,1.0429,-10.374
1057,1.0439,-9.494
1058,1.0449,-9.494
1059,1.0459,-9.896
1060,1.0469,-9.494
1061,1.0479,-9.896
1062,1.0488,-9.09
1063,1.0498,-9.972
1064,1.0508,-9.896
1065,1.0518,-9.494
1066,1.0528,-9.494
1067,1.0538,-9.494
1068,1.0548,-9.972
1069,1.0558,-8.688
1070,1.0568,-9.494
1071,1.0578,-9.494
1072,1.0588,-7.962
1073,1.0598,-8.688
1074,1.0608,-8.688
1075,1.0618,-9.09
1076,1.0628,-8.284
1077,1.0638,-9.09
1078,1.0648,-8.284
1079,1.0658,-8.284
1080,1.0668,-8.688
1081,1.0678,-7.962
1082,1.0688,-8.688
1083,1.0698,-7.962
1084,1.0708,-8.284
1085,1.0718,-8.688
1086,1.0728,-9.09
1087,1.0738,-9.09
1088,1.0748,-9.494
1089,1.0758,-8.768
1090,1.0768,-9.09
1091,1.0778,-9.494
1092,1.0788,-10.374
1093,1.0798,-9.896
1094,1.0808,-9.09
1095,1.0819,-9.09
1096,1.0829,-9.494
1097,1.0839,-10.374
1098,1.0849,-9.896
1099,1.0859,-10.374
1100,1.087,-9.494
1101,1.088,-9.494
1102,1.089,-9.09
1103,1.09,-9.09
1104,1.091,-9.896
1105,1.0921,-9.972
1106,1.0931,-9.896
1107,1.0941,-10.374
1108,1.0951,-9.494
1109,1.0961,-9.494
1110,1.0972,-9.494
1111,1.0982,-9.09
1112,1.0992,-9.09
1113,1.1002,-11.33
1114,1.1012,-10.374
1115,1.1023,-9.494
1116,1.1033,-10.374
1117,1.1043,-10.374
1118,1.1053,-11.33
1119,1.1063,-10.852
1120,1.1073,-10.852
1121,1.1084,-11.808
1122,1.1094,-10.374
1123,1.1104,-10.852
1124,1.1114,-10.374
1125,1.1124,-10.374
1126,1.1135,-10.374
1127,1.1145,-10.45
1128,1.1155,-10.374
1129,1.1165,-9.896
1130,1.1175,-9.494
1131,1.1186,-9.494
1132,1.1196,-8.688
1133,1.1206,-9.896
1134,1.1216,-9.09
1135,1.1226,-8.688
1136,1.1237,-8.284
1137,1.1247,-7.962
1138,1.1257,-7.962
1139,1.1267,-8.768
1140,1.1277,-8.284
1141,1.1287,-8.366
1142,1.1297,-8.366
1143,1.1307,-8.284
1144,1.1317,-7.962
1145,1.1327,-9.09
1146,1.1337,-7.962
1147,1.1347,-7.64
1148,1.1356,-9.09
1149,1.1366,-8.366
1150,1.1376,-8.688
1151,1.1386,-8.768
1152,1.1396,-8.688
1153,1.1406,-9.09
1154,1.1416,-9.09
1155,1.1426,-9.972
1156,1.1436,-10.374
1157,1.1446,-9.896
1158,1.1456,-10.374
1159,1.1466,-9.494
1160,1.1476,-9.972
1161,1.1486,-9.494
1162,1.1496,-10.374
1163,1.1506,-9.494
1164,1.1516,-10.374
1165,1.1526,-9.494
1166,1.1535,-10.374
1167,1.1545,-9.09
1168,1.1555,-9.896
1169,1.1565,-9.896
1170,1.1575,-10.374
1171,1.1585,-9.09
1172,1.1595,-9.972
1173,1.1605,-9.494
1174,1.1615,-8.688
1175,1.1625,-8.688
1176,1.1635,-9.972
1177,1.1645,-9.494
1178,1.1655,-8.688
1179,1.1665,-9.09
1180,1.1675,-9.972
1181,1.1685,-9.426
1182,1.1696,-9.896
1183,1.1706,-9.896
1184,1.1717,-9.494
1185,1.1728,-9.494
1186,1.1738,-9.494
