Sample #,Relative Time[s],Flow [ml/min]
434,2.0666,-0.012
435,2.0712,-0.006
436,2.0758,-0.014
437,2.0803,-0.014
438,2.0849,-0.022
439,2.0894,-0.03
440,2.094,-0.03
441,2.0986,-0.026
442,2.1031,-0.03
443,2.1077,-0.03
444,2.1122,-0.02
445,2.1168,-0.01
446,2.1214,-0.01
447,2.1267,-0.008
448,2.132,0
449,2.1373,-0.01
450,2.1426,-0.006
451,2.1479,-0.006
452,2.1532,-0.02
453,2.1568,-0.026
454,2.1603,-0.018
455,2.1639,-0.032
456,2.1674,-0.024
457,2.171,-0.024
458,2.1745,-0.024
459,2.1781,-0.014
460,2.1816,-0.012
461,2.1851,-0.012
462,2.1915,-0.006
463,2.1979,-0.012
464,2.2043,-0.002
465,2.2106,-0.004
466,2.217,-0.01
467,2.2216,-0.02
468,2.2261,-0.03
469,2.2307,-0.03
470,2.2352,-0.042
471,2.2398,-0.042
472,2.2443,-0.046
473,2.2489,-0.048
474,2.2542,-0.05
475,2.2596,-0.044
476,2.2649,-0.04
477,2.2702,-0.034
478,2.2756,-0.024
479,2.2809,-0.026
480,2.2862,-0.024
481,2.2915,-0.028
482,2.2968,-0.034
483,2.3021,-0.03
484,2.3074,-0.036
485,2.3127,-0.044
486,2.318,-0.044
487,2.3233,-0.04
488,2.3286,-0.038
489,2.3326,-0.04
490,2.3366,-0.03
491,2.3406,-0.028
492,2.3446,-0.036
493,2.3486,-0.024
494,2.3526,-0.022
495,2.3566,-0.028
496,2.3606,-0.032
497,2.3652,-0.034
498,2.3698,-0.038
499,2.3743,-0.042
500,2.3789,-0.04
501,2.3834,-0.044
502,2.388,-0.038
503,2.3925,-0.038
504,2.3971,-0.034
505,2.4016,-0.026
506,2.4062,-0.034
507,2.4107,-0.028
508,2.4153,-0.022
509,2.4199,-0.018
510,2.4244,-0.028
511,2.4298,-0.024
512,2.4351,-0.02
513,2.4404,-0.022
514,2.4458,-0.022
515,2.4511,-0.016
516,2.4565,-0.02
517,2.4608,-0.018
518,2.4651,-0.02
519,2.4695,-0.022
520,2.4738,-0.016
